	mean	Vm_per_gen	Vm_per_median_gen	Vm_per_mut	Vm_per_median_mut	median	abs_mean	abs_median	k0	k4	k0:k4	k0:k4_Group
ChCC-v11028887m.g	0.168130292248486	0.000896192031014	0.000890935857825	0.0041738287326713	0.0052560660877286	0.0097502864256333	0.168130292248486	0.0097502864256333	0.1554469147434535	0.5291533904488902	0.2937653193747566	(0.0, 0.4]
ChCC-v11028888m.g	1.8389063899314189	0.0106465399804484	0.0105840979411706	0.0495840544616866	0.0624407669409485	1.10272081530838	1.8389063899314189	1.10272081530838	0.0223256323970013	0.3051326010587142	0.07316698484376424	(0.0, 0.4]
ChCC-v11028894m.g	0.2257036370645215	0.004826468659789	0.0047981613837931	0.02247827794984	0.0283066991987181	-0.303401385564958	0.2257036370645215	0.303401385564958	0.0224946570930296	0.3365714353961164	0.06683471836091875	(0.0, 0.4]
ChCC-v11028896m.g	-0.644380795185042	0.0027929580645637	0.0027765773439268	0.0130076236069984	0.016380386858597	0.0	0.644380795185042	0.0				
ChCC-v11028897m.g	-1.266965149669286	0.0063105427768125	0.0062735313946491	0.0293900457146543	0.0370106280088602	-2.00028359619447	1.266965149669286	2.00028359619447				
ChCC-v11028898m.g	-0.9043044505691307	0.0032400549261963	0.0032210519790101	0.0150898846211451	0.019002559976671	-0.583932056504587	0.9043044505691307	0.583932056504587	0.0831729370883691	0.3935583585191142	0.21133571499112144	(0.0, 0.4]
ChCC-v11028900m.g	0.7354679158588577	0.0028481651507014	0.0028314606400776	0.0132647391741923	0.0167041702478809	0.38738875989524	0.7354679158588577	0.38738875989524	0.1621892301215177	0.4646950234437669	0.3490229547103044	(0.0, 0.4]
ChCC-v11028901m.g	-0.42757605175664987	0.0013687151231108	0.0013606875983343	0.0063745071480024	0.0080273612053929	-0.509901974094255	0.42757605175664987	0.509901974094255	0.1416103846220666	0.4461686178943979	0.31739207766419797	(0.0, 0.4]
ChCC-v11028907m.g	1.8536710333795337	0.0098476813285856	0.0097899246014757	0.0458635357791949	0.0577555502422532	1.42238397317118	1.8536710333795337	1.42238397317118	0.1411400071847645	0.2788439197511823	0.5061613224728242	(0.4, 0.8]
ChCC-v11028915m.g	-0.4137006698070854	0.0011293213632921	0.0011226978847673	0.0052595803035593	0.0066233435629092	-0.260817175145037	0.4137006698070854	0.260817175145037	0.1076109002514828	0.357173934725071	0.3012843037785347	(0.0, 0.4]
ChCC-v11028916m.g	-0.38993468307179174	0.0024275373810844	0.0024132998555806	0.0113057524728705	0.0142372353958274	-0.638924468193422	0.38993468307179174	0.638924468193422				
ChCC-v11028919m.g	-0.30459776759824664	0.0003600048952639	0.0003578934637705	0.0016766482224293	0.0021113884702502	-0.311671648554474	0.30459776759824664	0.311671648554474	0.0985844146001259	0.3167649946025146	0.31122256650812163	(0.0, 0.4]
ChCC-v11028924m.g	-0.2329621234620845	0.0012366226881737	0.001229369886549	0.0057593139960556	0.0072526538394581	-0.516238667086434	0.2329621234620845	0.516238667086434	0.3208252228615055	0.4942297505605139	0.6491418667080492	(0.4, 0.8]
ChCC-v11028932m.g	0.1126600874106327	0.0001559241464671	0.0001550096501428	0.0007261844115097	0.0009144776902071	0.205424382674718	0.1126600874106327	0.205424382674718	0.2015069816076053	0.462739364695786	0.4354653979785791	(0.4, 0.8]
ChCC-v11028937m.g	1.8427551952666406	0.0086981218711571	0.0086471073191506	0.040509700744643	0.0510135125193992	1.90363595898066	1.8427551952666406	1.90363595898066	0.1300322430168417	0.4374767643410927	0.29723234149975997	(0.0, 0.4]
ChCC-v11028941m.g	0.33918924613365287	0.0010517623868049	0.0010455937922767	0.0048983654373966	0.0061684688351659	0.314361548391812	0.33918924613365287	0.314361548391812	0.0383470098919531	0.4471825311902569	0.08575247738297295	(0.0, 0.4]
ChCC-v11028942m.g	0.45210840653401924	0.0036979323215256	0.0036762439198766	0.0172223537377289	0.021687959719854	0.280867082067917	0.45210840653401924	0.280867082067917				
ChCC-v11028944m.g	-0.9106437728807377	0.0041476132945153	0.0041232875104839	0.0193166497152062	0.0243252883621914	-0.328359796822878	0.9106437728807377	0.328359796822878	0.0553649341764504	0.5225533865180053	0.1059507709736041	(0.0, 0.4]
ChCC-v11028946m.g	1.839320495304077	0.0106776353596565	0.0106150109457392	0.0497288747487462	0.0626231378642379	2.2416629566252	1.839320495304077	2.2416629566252				
ChCC-v11028956m.g	1.3465107510142102	0.0058443764716057	0.0058100991584255	0.0272189727174152	0.0342766147357597	1.62143165405941	1.3465107510142102	1.62143165405941	0.0844929193376383	0.3521378472007611	0.23994273836026248	(0.0, 0.4]
ChCC-v11028958m.g	-0.20307427596892427	0.0005720319659966	0.0005686769940945	0.0026641203816348	0.0033549035402264	0.0	0.20307427596892427	0.0	0.0919517415692492	0.3529230077396402	0.2605433467151119	(0.0, 0.4]
ChCC-v11028959m.g	-0.15257037193049514	0.0025536647856191	0.0025386875219128	0.0118931647314112	0.0149769585252085	-0.223165665195445	0.15257037193049514	0.223165665195445				
ChCC-v11028961m.g	-0.22222512512598885	0.0003840670553158	0.0003818144990677	0.001788712748244	0.0022525103493445	-0.259175638601749	0.22222512512598885	0.259175638601749	0.057394003802236	0.2746832962161623	0.20894610117489537	(0.0, 0.4]
ChCC-v11028962m.g	0.8029545940803124	0.003298049108601	0.0032787060250867	0.0153599805118377	0.0193426893740255	0.635675280580469	0.8029545940803124	0.635675280580469	0.036592623127074	0.2681257866757784	0.1364755832728701	(0.0, 0.4]
ChCC-v11028965m.g	0.40872108792066963	0.0012856519397816	0.0012781115812173	0.0059876575787037	0.0075402049197678	0.271221135046341	0.40872108792066963	0.271221135046341				
ChCC-v11028967m.g	0.038850896282483734	0.0005293412332926	0.0005262366428678	0.0024652971377178	0.0031045271647837	0.0981400933448829	0.038850896282483734	0.0981400933448829	0.0822587209154412	0.247607326177174	0.33221440651792933	(0.0, 0.4]
ChCC-v11028969m.g	-1.0293215590466986	0.0056182429707048	0.0055852919322554	0.0261658027819366	0.0329503670296298	0.0	1.0293215590466986	0.0				
ChCC-v11028977m.g	-0.24545481229686833	0.002825894119141	0.0028093202282894	0.0131610164582827	0.0165735531371806	-0.216042117596952	0.24545481229686833	0.216042117596952				
ChCC-v11028985m.g	0.06965548838614584	0.000402081124993	0.000399722916087	0.0018726095460387	0.0023581608544325	0.175682543996272	0.06965548838614584	0.175682543996272	0.1380232713714039	0.3953115107064522	0.3491506511529241	(0.0, 0.4]
ChCC-v11028987m.g	-1.6290066276429391	0.0085061411552746	0.0084562525716506	0.0396155903304246	0.0498875670798864	-2.17294339068939	1.6290066276429391	2.17294339068939	0.016798014609769	0.2770501298905264	0.060631679243054556	(0.0, 0.4]
ChCC-v11028988m.g	1.486302807969688	0.0068195272762709	0.006779530696084	0.0317605355815639	0.0399957652051328	1.42731860009246	1.486302807969688	1.42731860009246	0.028849710620847	0.2780416197482185	0.10376040337763803	(0.0, 0.4]
ChCC-v11028989m.g	-0.3513798063718946	0.0011546982208969	0.0011479259069061	0.0053777677608791	0.0067721759961978	0.0	0.3513798063718946	0.0				
ChCC-v11028996m.g	-0.22506972707745213	0.0012749716950599	0.0012674939762134	0.0059379165513917	0.0074775664782867	-0.112673356907464	0.22506972707745213	0.112673356907464	0.1230049718286522	0.4112371745111169	0.29910956365966135	(0.0, 0.4]
ChCC-v11028998m.g	0.23753693445005972	0.0028025402709072	0.0027861033505561	0.0130522507480296	0.0164365854277261	-0.314585412457795	0.23753693445005972	0.314585412457795	-0.0	0.2635484151284164	-0.0	
ChCC-v11028999m.g	-0.7405993472828054	0.0028619843851514	0.0028451988246108	0.0133290993959024	0.0167852185132496	-1.00439812223399	0.7405993472828054	1.00439812223399	0.074624612125332	0.3612566833134311	0.2065694991186826	(0.0, 0.4]
ChCC-v11029002m.g	-0.30327927583660436	0.0033755844969301	0.003355786667764	0.0157210855210405	0.0197974257598583	-0.486570012560234	0.30327927583660436	0.486570012560234	0.2495328241494396	0.5639794702723977	0.44245019065838903	(0.4, 0.8]
ChCC-v11029005m.g	0.2914951412320674	0.0004674305483	0.0004646890645212	0.0021769609475499	0.0027414279175283	0.31354146532005	0.2914951412320674	0.31354146532005	0.087819499711022	0.3736553698550842	0.2350280680967633	(0.0, 0.4]
ChCC-v11029007m.g	1.3616974252477227	0.0056648880120585	0.0056316634000809	0.0263830423992296	0.0332239349832995	1.39889178889335	1.3616974252477227	1.39889178889335	0.0840997330392468	0.3435018312270343	0.2448305231411179	(0.0, 0.4]
ChCC-v11029010m.g	-1.0435995204279265	0.0046495255922514	0.0046222560887143	0.021654202267645	0.0272689478858762	-0.890429744816004	1.0435995204279265	0.890429744816004	0.0951770295126987	0.5072550466826731	0.18763150832137354	(0.0, 0.4]
ChCC-v11029011m.g	0.6090398578786207	0.0043637588402921	0.0043381653609641	0.020323302818762	0.0255929578279484	0.301791944570768	0.6090398578786207	0.301791944570768				
ChCC-v11029013m.g	0.09969172770767973	0.0003539172345387	0.0003518415072225	0.0016482962036986	0.0020756850205608	0.0563280264475613	0.09969172770767973	0.0563280264475613				
ChCC-v11029014m.g	0.7280943693973114	0.0043207197527477	0.0042953786980008	0.0201228571843398	0.0253405383903051	0.187094244724432	0.7280943693973114	0.187094244724432	0.0666748646896249	0.3583660371431584	0.18605240948932317	(0.0, 0.4]
ChCC-v11029016m.g	0.9977874055286343	0.0075881607115566	0.0075436560903306	0.0353402865791903	0.0445037143871048	0.316941677797858	0.9977874055286343	0.316941677797858	0.094311607574136	0.5735826275244001	0.1644254952092739	(0.0, 0.4]
ChCC-v11029017m.g	1.0140101867880096	0.0052182334535762	0.0051876284740365	0.0243028413203796	0.0306043559237625	0.795481967666264	1.0140101867880096	0.795481967666264				
ChCC-v11029018m.g	1.2591194415803169	0.0064508213157533	0.0064129871988747	0.0300433639501955	0.0378333459597536	0.958374588173675	1.2591194415803169	0.958374588173675				
ChCC-v11029022m.g	-0.2061413179462123	0.0015912894729425	0.0015819565478838	0.0074111010746768	0.0093327348883355	-0.359579049096725	0.2061413179462123	0.359579049096725				
ChCC-v11029025m.g	0.38992624678619187	0.0024955669634473	0.0024809304439172	0.0116225861599731	0.0146362212922047	0.0816269772951932	0.38992624678619187	0.0816269772951932				
ChCC-v11029027m.g	0.7743487314467867	0.0020454200418509	0.0020334236374954	0.009526120123384	0.0119961599133712	0.972305402784506	0.7743487314467867	0.972305402784506				
ChCC-v11029028m.g	-0.13508882839358297	0.0024629442030888	0.0024484990163003	0.0114706524116118	0.0144448924491948	-0.354201426172215	0.13508882839358297	0.354201426172215	0.1402376774248244	0.4433234446543314	0.3163326440679686	(0.0, 0.4]
ChCC-v11029030m.g	-0.020024432452543803	0.0004063721231955	0.0004039887475519	0.0018925939812599	0.002383327079253	0.0496687604220021	0.020024432452543803	0.0496687604220021	0.1518559578343365	0.5144058159231493	0.29520653370105626	(0.0, 0.4]
ChCC-v11029032m.g	0.19150680368461753	0.0019334000670302	0.0019220606606928	0.0090044102962941	0.0113391752823686	0.343968162803456	0.19150680368461753	0.343968162803456				
ChCC-v11029034m.g	-0.18014071033609325	0.0005408434475555	0.0005376713965551	0.0025188663178916	0.003171986365746	-0.220445086337035	0.18014071033609325	0.220445086337035	0.1579228487320772	0.4912740588712413	0.32145570457134076	(0.0, 0.4]
ChCC-v11029043m.g	-0.22299821887270357	0.0002240499775225	0.0002227359226725	0.001043466356959	0.0013140280744073	-0.270616203709996	0.22299821887270357	0.270616203709996	0.0760774790523019	0.4784332890635158	0.15901376595515707	(0.0, 0.4]
ChCC-v11029046m.g	-0.18039084912781891	0.0002809607588815	0.0002793129218589	0.0013085165317146	0.0016478034457288	-0.067454191316311	0.18039084912781891	0.067454191316311	0.0414900108811806	0.2025118205351214	0.20487698333631363	(0.0, 0.4]
ChCC-v11029047m.g	0.7631891394916207	0.0034472130366177	0.0034269951055127	0.0160546806063365	0.0202175191386623	0.516450646777799	0.7631891394916207	0.516450646777799	0.0100168433861668	0.1543890406531115	0.06488053390184029	(0.0, 0.4]
ChCC-v11029049m.g	0.0606556792085106	0.0005727710797869	0.0005694117729767	0.0026675626510011	0.0033592383599901	-0.0196559102389943	0.0606556792085106	0.0196559102389943	0.2107419293685545	0.4937646641643224	0.42680642148669556	(0.4, 0.8]
ChCC-v11029051m.g	-0.34011770246809164	0.0004930448788677	0.0004901531668421	0.0022962543860002	0.0028916531031999	-0.331531315826862	0.34011770246809164	0.331531315826862	0.0293196943434581	0.1686608784095628	0.1738381456324475	(0.0, 0.4]
ChCC-v11029052m.g	-0.07338739508513928	0.0006358202075873	0.0006320911171552	0.0029612009027108	0.0037290144470611	-0.096881671196943	0.07338739508513928	0.096881671196943	0.0063762339414904	0.1412098997831889	0.045154298326677896	(0.0, 0.4]
ChCC-v11029054m.g	-2.030426009601515	0.0101245774252715	0.0100651967004142	0.0471531219887532	0.0593795148985423	-2.03702556515692	2.030426009601515	2.03702556515692	0.2378125218643526	0.4272032593641964	0.5566730043639819	(0.4, 0.8]
ChCC-v11029055m.g	0.13124018861755685	0.001115016684739	0.0011084771032645	0.0051929592265017	0.0065394482221374	0.18728198652678	0.13124018861755685	0.18728198652678	0.211515687762782	0.4329243579175715	0.4885742368024819	(0.4, 0.8]
ChCC-v11029056m.g	0.4558279827393633	0.0007405900842065	0.0007362465176382	0.0034491448993304	0.0043434780625102	0.534975695769278	0.4558279827393633	0.534975695769278	0.1847117967786475	0.5148879915159565	0.3587417065890596	(0.0, 0.4]
ChCC-v11029057m.g	0.3057438769740343	0.0007153197192426	0.0007111243635601	0.0033314534094249	0.004195270196657	0.502622582616692	0.3057438769740343	0.502622582616692	0.0214241427787169	0.2311314147481411	0.09269247454770406	(0.0, 0.4]
ChCC-v11029058m.g	0.04249768494607568	0.000326029963318	0.000324117795063	0.0015184170150104	0.0019121292920226	0.19052895092805	0.04249768494607568	0.19052895092805	0.0534264781644931	0.2916193418281497	0.1832062229808376	(0.0, 0.4]
ChCC-v11029059m.g	0.8008833974757041	0.0053542064321922	0.005322803970082	0.0249361073006322	0.0314018222446164	0.251301856847186	0.8008833974757041	0.251301856847186				
ChCC-v11029061m.g	0.03474098858811446	0.0001932750232793	0.0001921414637739	0.0009001383827954	0.0011335364077208	-0.0308111989905728	0.03474098858811446	0.0308111989905728				
ChCC-v11029062m.g	0.12730439937351518	0.0001728772162312	0.0001718632900217	0.0008051398220017	0.0010139055494006	0.0309401467127277	0.12730439937351518	0.0309401467127277				
ChCC-v11029063m.g	0.5207920233216509	0.0032605755161062	0.0032414522155016	0.0151854550176822	0.019122910942751	0.379932205836968	0.5207920233216509	0.379932205836968	0.1268919597937284	0.1851963422532388	0.6851753023297589	(0.4, 0.8]
ChCC-v11029067m.g	0.8522216013456536	0.0037886992903268	0.0037664785397043	0.0176450820919763	0.0222202978461621	0.508389370283477	0.8522216013456536	0.508389370283477	0.1313840019611809	0.4301255307409818	0.3054550185264388	(0.0, 0.4]
ChCC-v11029068m.g	0.8515481823487067	0.0034778371918649	0.0034574396498527	0.0161973062654153	0.0203971263860934	0.42585734960716	0.8515481823487067	0.42585734960716	0.4768044638794055	1.0114265347543543	0.4714177920942199	(0.4, 0.8]
ChCC-v11029070m.g	0.8979344000790928	0.0028578777433283	0.0028411162682737	0.0133099735623279	0.0167611335179877	0.799812596911629	0.8979344000790928	0.799812596911629	0.0590468736451599	0.3354385403196436	0.17602888919351184	(0.0, 0.4]
ChCC-v11029071m.g	0.562606831651849	0.0040985022236882	0.0040744644764669	0.0190879250764943	0.024037257421307	0.489470415375786	0.562606831651849	0.489470415375786	0.0966888841307259	0.4217306847008506	0.22926689386927335	(0.0, 0.4]
ChCC-v11029073m.g	-0.22672320278975266	0.0003417793020753	0.0003397747638269	0.0015917662976989	0.0020044974034117	-0.0525542221986132	0.22672320278975266	0.0525542221986132	0.0857055104092924	0.4346797997735476	0.19716929669596303	(0.0, 0.4]
ChCC-v11029074m.g	1.152240347765034	0.004186165521528	0.0041616136283872	0.0194961987261835	0.024551392864347	0.764627004185905	1.152240347765034	0.764627004185905				
ChCC-v11029087m.g	0.412534904534058	0.0031596095705657	0.0031410784360121	0.0147152270420533	0.0185307569578839	0.401105927816395	0.412534904534058	0.401105927816395	0.0224856241589518	0.1974338666120524	0.11388939772493499	(0.0, 0.4]
ChCC-v11029088m.g	-1.0225453717727342	0.0041417104769344	0.0041174193129737	0.0192891585651287	0.0242906689968821	-0.947511828618791	1.0225453717727342	0.947511828618791	0.1989608518219607	0.5269559917981308	0.37756635263420574	(0.0, 0.4]
ChCC-v11029090m.g	-1.1458902337033374	0.003986112255983	0.003962733676791	0.018564492084191	0.0233781028233936	-1.11032719240565	1.1458902337033374	1.11032719240565	0.2189559613583828	0.5898178545213796	0.37122640435505183	(0.0, 0.4]
ChCC-v11029092m.g	-2.539404722900381	0.0195042934279758	0.0193899005962621	0.0908372062045955	0.1143905008125287	-2.8642057706037	2.539404722900381	2.8642057706037	0.1329929326041689	0.427597279030462	0.3110238047017471	(0.0, 0.4]
ChCC-v11029096m.g	-0.6197642355586103	0.0014272650869827	0.0014188941662155	0.0066471914757451	0.0083707501989288	-0.556552662779788	0.6197642355586103	0.556552662779788	0.1543602264534704	0.4317764442652854	0.3575003419098768	(0.0, 0.4]
ChCC-v11029100m.g	0.3835886912242887	0.0017799816998021	0.0017695420933743	0.008289896032502	0.010439393707308	0.0742697482813593	0.3835886912242887	0.0742697482813593	0.0447599353305273	0.2809741748041009	0.15930266673702145	(0.0, 0.4]
ChCC-v11029106m.g	0.0008612218940111404	0.0018588566257349	0.0018479544172569	0.0086572396606007	0.0109019863314566	-0.312197857124616	0.0008612218940111404	0.312197857124616	0.1192058311124181	0.4863398202093877	0.24510810375571443	(0.0, 0.4]
ChCC-v11029107m.g	-0.01678614085670456	0.0006443618216885	0.0006405826346237	0.0030009817009383	0.0037791100590036	0.0965632737808249	0.01678614085670456	0.0965632737808249	0.1973501504000748	0.5375896629766398	0.36710183247822303	(0.0, 0.4]
ChCC-v11029110m.g	1.3837932349804396	0.0050131839395083	0.0049837815769536	0.023347865685896	0.029401763443691	1.16834879581957	1.3837932349804396	1.16834879581957	0.1815665846959032	0.5293052726885792	0.34302810507374126	(0.0, 0.4]
ChCC-v11029112m.g	-0.7282488584562135	0.0016425960307695	0.0016329621923526	0.0076500507392822	0.0096336421150684	-0.711349734465006	0.7282488584562135	0.711349734465006				
ChCC-v11029116m.g	-0.5588023588314042	0.0014979267097636	0.0014891413580326	0.0069762833458504	0.0087851727181539	-0.32512089068784	0.5588023588314042	0.32512089068784	0.0755715994188716	0.4069180871922003	0.1857169828461735	(0.0, 0.4]
ChCC-v11029117m.g	0.2750286663246016	0.0004888082859802	0.0004859414216047	0.0022765233322636	0.0028668059594711	0.241133108623852	0.2750286663246016	0.241133108623852	0.0442388662657618	0.155392217528976	0.284691646526716	(0.0, 0.4]
ChCC-v11029118m.g	0.172927213992535	0.0002387552478394	0.0002373549464654	0.0011119531071714	0.0014002728410966	0.141196537728722	0.172927213992535	0.141196537728722	0.025156075335423	0.2678280273110574	0.09392622418193204	(0.0, 0.4]
ChCC-v11029125m.g	0.042460757909300054	0.0006311315343844	0.0006274299430569	0.0029393643785562	0.0037015159028145	0.294829224453438	0.042460757909300054	0.294829224453438	0.1343219365295252	0.5682523970609664	0.236377245787692	(0.0, 0.4]
ChCC-v11029128m.g	-0.4628008965148852	0.0034708711477915	0.0034505144616816	0.0161648633582027	0.0203562713162501	-0.565393803195829	0.4628008965148852	0.565393803195829	0.39717145869848	0.8535454192470844	0.46531965346240906	(0.4, 0.8]
ChCC-v11029130m.g	-0.9756521615349101	0.0044194849886495	0.0043935646750306	0.0205828358107171	0.0259197854591313	-0.543655382407877	0.9756521615349101	0.543655382407877	0.1356804047574836	0.5655929827939956	0.23989053769237112	(0.0, 0.4]
ChCC-v11029138m.g	0.5783215265239791	0.0033649661093352	0.0033452305570945	0.0156716325804829	0.0197351501035122	0.714117169049128	0.5783215265239791	0.714117169049128				
ChCC-v11029144m.g	0.1377904775738532	0.0002015243742573	0.0002003424322446	0.0009385580260706	0.001181917929114	0.0093102840669975	0.1377904775738532	0.0093102840669975	0.0264172805590974	0.2929946694428891	0.09016300743398573	(0.0, 0.4]
ChCC-v11029145m.g	-0.11687246093453615	0.0001413134170397	0.0001404846127565	0.0006581379659058	0.0008287873952678	-0.183044029200634	0.11687246093453615	0.183044029200634				
ChCC-v11029147m.g	0.1260017934745305	0.0003527016848597	0.0003506330867518	0.0016426350328772	0.0020685559575645	0.0441736503242214	0.1260017934745305	0.0441736503242214	0.0351455222386399	0.3086673731261748	0.11386212246110432	(0.0, 0.4]
ChCC-v11029154m.g	-0.9208946259559476	0.0033915901162756	0.0033716984140283	0.0157956283774784	0.0198912969282506	-0.365213751069302	0.9208946259559476	0.365213751069302	0.0540426638057825	0.3312227884321755	0.16316106769582617	(0.0, 0.4]
ChCC-v11029155m.g	-0.15136734880415736	0.0002887293805202	0.0002870359804718	0.0013446972776787	0.0016933655432825	-0.290249730517184	0.15136734880415736	0.290249730517184				
ChCC-v11029157m.g	0.22664851946805767	0.0014697607964994	0.0014611406380674	0.0068451064395673	0.0086199827851768	-0.120862385912347	0.22664851946805767	0.120862385912347	0.2283532182275539	0.5273555596823243	0.43301566473502706	(0.4, 0.8]
ChCC-v11029162m.g	0.4170206777494475	0.0014044820578479	0.0013962447597227	0.0065410842371967	0.008237130279685	0.306640178749535	0.4170206777494475	0.306640178749535	0.007242059891209	0.2160059734382777	0.03352712786564845	(0.0, 0.4]
ChCC-v11029163m.g	0.5086167839727647	0.0019107594365166	0.0018995528176522	0.0088989662498252	0.0112063905151212	0.305437834381728	0.5086167839727647	0.305437834381728				
ChCC-v11029164m.g	1.0169153415217669	0.0038431086784655	0.0038205688163609	0.0178984825459873	0.0225394028258458	1.20833734734062	1.0169153415217669	1.20833734734062	0.1032246254073108	0.5289514058192175	0.19514954355294864	(0.0, 0.4]
ChCC-v11029165m.g	0.23322164446301422	0.0031556392986227	0.0031371314497447	0.0146967363229453	0.0185074717567255	0.304740211703222	0.23322164446301422	0.304740211703222				
ChCC-v11029167m.g	-1.1139450944573381	0.0060901012940026	0.0060543828028398	0.0283633851742972	0.0357177633525938	-1.55184172528673	1.1139450944573381	1.55184172528673				
ChCC-v11029169m.g	1.162275549652784	0.0046013401445023	0.0045743532489887	0.0214297885266702	0.0269863456208803	1.10720134205417	1.162275549652784	1.10720134205417				
ChCC-v11029171m.g	-0.4831109351204852	0.0024823054400901	0.0024677466994969	0.011560823362144	0.0145584439400552	0.0	0.4831109351204852	0.0				
ChCC-v11029172m.g	-0.7989880302103683	0.0031823691095066	0.0031637044900812	0.0148212248798902	0.0186642391097667	-0.524803261254017	0.7989880302103683	0.524803261254017	0.1111135195700563	0.3895570255930365	0.28523043423720634	(0.0, 0.4]
ChCC-v11029173m.g	0.5523562088858915	0.0009359052065174	0.0009304161152471	0.0043587846207459	0.0054889794230136	0.452248839316952	0.5523562088858915	0.452248839316952	0.1263797753070721	0.4290519367550319	0.29455589051268843	(0.0, 0.4]
ChCC-v11029175m.g	0.3399292512481053	0.0005087754182218	0.0005057914464614	0.0023695161143627	0.0029839109581906	0.467234999482221	0.3399292512481053	0.467234999482221				
ChCC-v11029177m.g	0.8621608135735094	0.004402066599135	0.0043762484445052	0.0205017132698812	0.0258176285516136	0.979876090802345	0.8621608135735094	0.979876090802345	0.0524230797130337	0.2962726731116887	0.17694200130725954	(0.0, 0.4]
ChCC-v11029180m.g	0.6910477690313243	0.0041750311038537	0.0041505445141587	0.0194443424824296	0.0244860907492653	0.274670048235424	0.6910477690313243	0.274670048235424	0.0460017924247856	0.3126055385340741	0.14715603773530517	(0.0, 0.4]
ChCC-v11029183m.g	-0.5740722586606186	0.0043795443669028	0.0043538583053392	0.0203968206388811	0.0256855381770526	-0.651399047311186	0.5740722586606186	0.651399047311186	0.1059450524971355	0.3227719947974186	0.32823495905718153	(0.0, 0.4]
ChCC-v11029184m.g	0.01595112094727876	0.0012986110378788	0.001290994674104	0.0060480118935335	0.0076162085815715	-0.148509634219853	0.01595112094727876	0.148509634219853				
ChCC-v11029193m.g	-0.6516891331464355	0.0041863207810717	0.0041617679773325	0.0194969218153453	0.0245523034442162	-1.17459203097018	0.6516891331464355	1.17459203097018				
ChCC-v11029195m.g	0.46560581804912066	0.0011355065087111	0.0011288467542606	0.005288386337057	0.0066596187494314	0.34548349826595	0.46560581804912066	0.34548349826595	0.0605995380554553	0.329240850110106	0.18405838168377153	(0.0, 0.4]
ChCC-v11029196m.g	-0.03623795236488663	0.0015879382583098	0.0015786249881508	0.0073954934867499	0.0093130803891051	-0.36548555696992	0.03623795236488663	0.36548555696992	0.0042949294179009	0.1623561293393787	0.026453755921484544	(0.0, 0.4]
ChCC-v11029200m.g	0.02748820497873851	0.0001373291065881	0.0001365236703165	0.000639581865352	0.0008054198598253	-0.0327261766025861	0.02748820497873851	0.0327261766025861	0.0392612998171227	0.3493561785117246	0.1123818676525999	(0.0, 0.4]
ChCC-v11029202m.g	0.5312260186193085	0.0023539047637728	0.0023400990941387	0.0109628238111982	0.0138053883257699	0.339389438863492	0.5312260186193085	0.339389438863492	0.0323165152252364	0.2154070282154769	0.15002535197184655	(0.0, 0.4]
ChCC-v11029205m.g	0.8066408346909252	0.0034232131160326	0.0034031359446473	0.0159429059479448	0.0200767622870834	0.687191289761464	0.8066408346909252	0.687191289761464	0.0696555937548327	0.4457742270001211	0.156257561644123	(0.0, 0.4]
ChCC-v11029206m.g	1.3260533223064939	0.0048440824508275	0.004815671869811	0.022560310532795	0.0284100021143322	1.16016260882174	1.3260533223064939	1.16016260882174				
ChCC-v11029209m.g	0.7859221243021467	0.0025825289673812	0.0025673824150258	0.0120275936785726	0.015146243724875	0.817743950011233	0.7859221243021467	0.817743950011233	0.2093545979889698	0.7543971972940939	0.27751242812127663	(0.0, 0.4]
ChCC-v11029210m.g	2.2875034124650666	0.0129607148100053	0.0128847001174647	0.0603618443345782	0.0760131436434577	2.28527831055955	2.2875034124650666	2.28527831055955				
ChCC-v11029211m.g	0.040045333624583006	0.0012537465887212	0.0012463933552875	0.0058390650155327	0.0073530836021013	-0.267629264499677	0.040045333624583006	0.267629264499677	0.0551043346759883	0.3174522995562533	0.17358303831163044	(0.0, 0.4]
ChCC-v11029212m.g	-1.5000405805415702	0.0059698924990448	0.0059348790333935	0.0278035376137838	0.0350127522068133	-1.53659623536419	1.5000405805415702	1.53659623536419	0.0610340675640853	0.3935270171066566	0.15509498690287735	(0.0, 0.4]
ChCC-v11029213m.g	1.0292797907174274	0.0046620442590978	0.0046347013334829	0.0217125053651623	0.0273423684676245	0.670392805498445	1.0292797907174274	0.670392805498445	0.3847484032338431	0.6619396538420731	0.5812439260900316	(0.4, 0.8]
ChCC-v11029214m.g	1.1616621201670734	0.0045185477258446	0.0044920464085063	0.0210441999877383	0.026500777339788	1.27237899553115	1.1616621201670734	1.27237899553115				
ChCC-v11029215m.g	0.26767528889602654	0.0006263250082959	0.000622651607281	0.0029169789790008	0.0036733261645672	0.270234705707677	0.26767528889602654	0.270234705707677	0.2194258220508909	0.5731727107433753	0.3828267081423102	(0.0, 0.4]
ChCC-v11029216m.g	0.7240697936025401	0.0027606254229825	0.0027444343335384	0.0128570410267428	0.0161907595297877	0.618740050255934	0.7240697936025401	0.618740050255934				
ChCC-v11029217m.g	0.5951165491136726	0.003008091828426	0.0029904493466012	0.0140095645458842	0.0176421223365196	0.477822853345741	0.5951165491136726	0.477822853345741	0.0980363799260174	0.2556000575660435	0.38355382568991075	(0.0, 0.4]
